r,g,b
0,0,0
0,0,0.658823529
0.015686275,0,0.674509804
0.015686275,0.031372549,0.674509804
0.015686275,0.047058824,0.674509804
0.015686275,0.062745098,0.674509804
0.031372549,0.078431373,0.690196078
0.031372549,0.094117647,0.690196078
0.031372549,0.109803922,0.690196078
0.047058824,0.125490196,0.690196078
0.047058824,0.141176471,0.705882353
0.062745098,0.156862745,0.721568627
0.062745098,0.17254902,0.721568627
0.078431373,0.188235294,0.721568627
0.078431373,0.203921569,0.737254902
0.094117647,0.219607843,0.752941176
0.094117647,0.235294118,0.752941176
0.109803922,0.250980392,0.752941176
0.109803922,0.266666667,0.768627451
0.125490196,0.282352941,0.784313725
0.125490196,0.298039216,0.784313725
0.141176471,0.31372549,0.784313725
0.141176471,0.329411765,0.8
0.156862745,0.345098039,0.815686275
0.156862745,0.360784314,0.815686275
0.17254902,0.376470588,0.815686275
0.17254902,0.392156863,0.831372549
0.188235294,0.407843137,0.847058824
0.188235294,0.423529412,0.847058824
0.203921569,0.439215686,0.847058824
0.203921569,0.454901961,0.862745098
0.219607843,0.470588235,0.878431373
0.235294118,0.48627451,0.878431373
0.235294118,0.501960784,0.878431373
0.250980392,0.517647059,0.894117647
0.250980392,0.533333333,0.909803922
0.266666667,0.517647059,0.909803922
0.266666667,0.533333333,0.909803922
0.266666667,0.549019608,0.909803922
0.266666667,0.564705882,0.909803922
0.282352941,0.580392157,0.925490196
0.282352941,0.596078431,0.941176471
0.298039216,0.611764706,0.941176471
0.298039216,0.62745098,0.941176471
0.31372549,0.643137255,0.956862745
0.31372549,0.658823529,0.97254902
0.329411765,0.674509804,0.97254902
0.329411765,0.690196078,0.97254902
0.156862745,0.48627451,0
0.156862745,0.48627451,0
0.17254902,0.48627451,0
0.17254902,0.48627451,0
0.17254902,0.48627451,0.015686275
0.17254902,0.48627451,0.015686275
0.17254902,0.501960784,0.015686275
0.17254902,0.501960784,0.015686275
0.188235294,0.501960784,0.015686275
0.188235294,0.501960784,0.015686275
0.188235294,0.501960784,0.031372549
0.188235294,0.501960784,0.031372549
0.188235294,0.517647059,0.031372549
0.188235294,0.517647059,0.031372549
0.203921569,0.517647059,0.031372549
0.203921569,0.517647059,0.031372549
0.219607843,0.517647059,0.047058824
0.219607843,0.517647059,0.047058824
0.235294118,0.517647059,0.047058824
0.235294118,0.517647059,0.047058824
0.235294118,0.533333333,0.047058824
0.235294118,0.533333333,0.047058824
0.235294118,0.533333333,0.062745098
0.235294118,0.533333333,0.062745098
0.235294118,0.549019608,0.062745098
0.235294118,0.549019608,0.062745098
0.250980392,0.549019608,0.062745098
0.250980392,0.549019608,0.062745098
0.250980392,0.549019608,0.078431373
0.250980392,0.549019608,0.078431373
0.250980392,0.564705882,0.078431373
0.250980392,0.564705882,0.078431373
0.266666667,0.564705882,0.078431373
0.266666667,0.564705882,0.078431373
0.266666667,0.564705882,0.094117647
0.266666667,0.564705882,0.094117647
0.266666667,0.580392157,0.094117647
0.282352941,0.580392157,0.094117647
0.282352941,0.580392157,0.109803922
0.282352941,0.596078431,0.109803922
0.282352941,0.596078431,0.125490196
0.298039216,0.596078431,0.125490196
0.298039216,0.611764706,0.125490196
0.31372549,0.611764706,0.125490196
0.31372549,0.611764706,0.141176471
0.31372549,0.62745098,0.141176471
0.31372549,0.62745098,0.156862745
0.329411765,0.62745098,0.156862745
0.329411765,0.643137255,0.156862745
0.345098039,0.643137255,0.156862745
0.345098039,0.643137255,0.17254902
0.345098039,0.658823529,0.17254902
0.345098039,0.658823529,0.188235294
0.360784314,0.658823529,0.188235294
0.360784314,0.674509804,0.188235294
0.376470588,0.674509804,0.188235294
0.376470588,0.674509804,0.203921569
0.376470588,0.690196078,0.203921569
0.392156863,0.690196078,0.203921569
0.392156863,0.690196078,0.219607843
0.392156863,0.705882353,0.219607843
0.392156863,0.705882353,0.219607843
0.407843137,0.705882353,0.235294118
0.407843137,0.721568627,0.235294118
0.407843137,0.721568627,0.250980392
0.423529412,0.721568627,0.250980392
0.423529412,0.737254902,0.250980392
0.423529412,0.737254902,0.266666667
0.439215686,0.737254902,0.266666667
0.439215686,0.737254902,0.282352941
0.439215686,0.752941176,0.282352941
0.439215686,0.752941176,0.298039216
0.454901961,0.752941176,0.298039216
0.454901961,0.768627451,0.298039216
0.454901961,0.768627451,0.31372549
0.470588235,0.768627451,0.31372549
0.470588235,0.784313725,0.31372549
0.470588235,0.784313725,0.329411765
0.48627451,0.784313725,0.329411765
0.48627451,0.8,0.329411765
0.48627451,0.8,0.345098039
0.501960784,0.8,0.345098039
0.501960784,0.815686275,0.345098039
0.501960784,0.815686275,0.360784314
0.517647059,0.815686275,0.360784314
0.517647059,0.831372549,0.360784314
0.533333333,0.831372549,0.360784314
0.533333333,0.831372549,0.376470588
0.533333333,0.847058824,0.376470588
0.533333333,0.847058824,0.392156863
0.549019608,0.847058824,0.392156863
0.549019608,0.862745098,0.392156863
0.549019608,0.862745098,0.407843137
